# Version 1.00
#
freq[Hz],re:Trc1_S11[U],im:Trc1_S11[U],Trc2_S12[dB],Trc3_S21[dB],Trc4_S11[dB],Trc5_b2d1/a1d1sam[dB],Trc6_S12[dB],Trc7_S22[dB],
1.147606253053249E+010,-2.259249592057625E-002,-5.399299547808064E-003,-7.681173475398111E+001,-1.772312837254342E+001,-3.267949542839895E+001,-9.200932266115601E+000,-7.681173475398111E+001,-2.388844562371139E+001,
1.147728382999512E+010,-2.393137575552671E-002,-4.083006303210013E-003,-8.427997101023630E+001,-1.640940532427431E+001,-3.229603363196266E+001,-9.337873154934620E+000,-8.427997101023630E+001,-2.390815983218011E+001,
1.147850512945774E+010,-2.502202961742743E-002,-2.768183785146117E-003,-8.171972351992960E+001,-5.082616126606910E+001,-3.198071880435180E+001,-9.321989979149681E+000,-8.171972351992960E+001,-2.381537156837832E+001,
1.147972642892037E+010,-2.530356846438037E-002,-9.686222885061740E-004,-7.819419898917913E+001,-2.391264657567416E+001,-3.193000521806813E+001,-9.455549123680186E+000,-7.819419898917913E+001,-2.356116136576762E+001,
1.148094772838300E+010,-2.622231978615103E-002,-6.192021381453710E-005,-7.796875510207751E+001,-2.383206320165057E+001,-3.162655359602927E+001,-9.489914423870694E+000,-7.796875510207751E+001,-2.362667733394682E+001,
1.148216902784563E+010,-2.736076374669139E-002,1.875092848599743E-003,-8.507846149461034E+001,-2.927786260344443E+001,-3.123708609322930E+001,-9.472706073332267E+000,-8.507846149461034E+001,-2.433815143546268E+001,
1.148339032730826E+010,-2.783599229264178E-002,3.205887236664326E-003,-8.159241385306659E+001,-2.154947022652684E+001,-3.105063859855670E+001,-9.500019368143656E+000,-8.159241385306659E+001,-2.477227056828103E+001,
1.148461162677088E+010,-2.858261302484961E-002,5.196093825979574E-003,-8.561929364100114E+001,-2.464164383684285E+001,-3.073675482091266E+001,-9.604168006212495E+000,-8.561929364100114E+001,-2.577844630668120E+001,
1.148583292623351E+010,-2.852165758052336E-002,6.451931690796869E-003,-1.032135523906372E+002,-2.366711753249121E+001,-3.067976809173900E+001,-9.598366511945024E+000,-1.032135523906372E+002,-2.639602048783465E+001,
1.148705422569614E+010,-2.902137411897654E-002,8.794476058490227E-003,-8.212586390856527E+001,-1.673981524014164E+001,-3.036409082552579E+001,-9.672124229380168E+000,-8.212586390856527E+001,-2.691602693430586E+001,
1.148827552515877E+010,-2.936101156563759E-002,1.008739191090424E-002,-8.272716025039802E+001,-1.796582404393976E+001,-3.016002049257161E+001,-9.667950313998341E+000,-8.272716025039802E+001,-2.718625593695353E+001,
1.148949682462140E+010,-2.935693399991014E-002,1.138761490942877E-002,-7.939547602303716E+001,-1.398483842011306E+001,-3.003704063267228E+001,-9.763076561620666E+000,-7.939547602303716E+001,-2.692599676685044E+001,
1.149071812408403E+010,-2.898312648513500E-002,1.336932852889245E-002,-7.991198364761782E+001,-1.295522997513744E+001,-2.991927873904349E+001,-9.721905992088534E+000,-7.991198364761782E+001,-2.582304304042515E+001,
1.149193942354665E+010,-2.944308939906875E-002,1.568726614775538E-002,-7.861037455591283E+001,-2.381625838004616E+001,-2.953510363862615E+001,-9.679029757432414E+000,-7.861037455591283E+001,-2.532068064882034E+001,
1.149316072300928E+010,-2.881392573380256E-002,1.690087125304962E-002,-8.222382246551261E+001,-1.699337401126272E+001,-2.952381819193926E+001,-9.805487959016420E+000,-8.222382246551261E+001,-2.479388288270074E+001,
1.149438202247191E+010,-2.860921294221246E-002,1.865033400759129E-002,-7.597410375727721E+001,-2.509094379784733E+001,-2.933181523473523E+001,-9.819723339572169E+000,-7.597410375727721E+001,-2.455734847291925E+001,
1.149560332193454E+010,-2.859747314617721E-002,2.021537321694551E-002,-7.638251774708408E+001,-1.908297848248791E+001,-2.911340667918455E+001,-9.900470277726083E+000,-7.638251774708408E+001,-2.425851656370104E+001,
1.149682462139717E+010,-2.842025265300165E-002,2.187280367779000E-002,-9.013025050854084E+001,-2.046131090521156E+001,-2.890715029550392E+001,-9.770864836802813E+000,-9.013025050854084E+001,-2.445861236946187E+001,
1.149804592085980E+010,-2.728250814384076E-002,2.330509329713842E-002,-8.312991315902218E+001,-2.216529557097597E+001,-2.890265369926570E+001,-9.854466293006469E+000,-8.312991315902218E+001,-2.483682373487200E+001,
1.149926722032242E+010,-2.658426297129087E-002,2.449334703784699E-002,-7.974244531667870E+001,-1.191346096392837E+001,-2.883841695459168E+001,-9.850283948530020E+000,-7.974244531667870E+001,-2.497395241988503E+001,
1.150048851978505E+010,-2.653666670667935E-002,2.675810901602898E-002,-7.930514148315294E+001,-2.103854663416765E+001,-2.847653220022009E+001,-9.786086696288560E+000,-7.930514148315294E+001,-2.546431402598217E+001,
1.150170981924768E+010,-2.495792739543175E-002,2.797111049204793E-002,-8.034364901403055E+001,-2.160372963451405E+001,-2.852236775471526E+001,-9.789474614616101E+000,-8.034364901403055E+001,-2.672710961894773E+001,
1.150293111871031E+010,-2.421107594175865E-002,2.938062714297877E-002,-7.862903884400029E+001,-2.521864901811879E+001,-2.838812507221985E+001,-9.662395857131079E+000,-7.862903884400029E+001,-2.801964062961616E+001,
1.150415241817294E+010,-2.357034406727317E-002,3.074190207684489E-002,-7.688558165525708E+001,-2.517356670759636E+001,-2.823727630792513E+001,-9.794527446086693E+000,-7.688558165525708E+001,-2.913246162960923E+001,
1.150537371763557E+010,-2.239948908765355E-002,3.219211382190845E-002,-8.243678445422914E+001,-1.782726518472398E+001,-2.813024095262162E+001,-9.701307362225368E+000,-8.243678445422914E+001,-2.881396722083383E+001,
1.150659501709819E+010,-2.077758221837112E-002,3.310019872386948E-002,-8.013780195894501E+001,-1.502498128533347E+001,-2.816066811052755E+001,-9.656477815918565E+000,-8.013780195894501E+001,-2.811916625432493E+001,
1.150781631656082E+010,-1.983069766705525E-002,3.429291667182410E-002,-8.368564678815064E+001,-1.616360760550265E+001,-2.804304900373391E+001,-9.665014174177561E+000,-8.368564678815064E+001,-2.804114044519007E+001,
1.150903761602345E+010,-1.880711133095502E-002,3.525201807227701E-002,-8.230487611082673E+001,-1.856672305387349E+001,-2.796854957915955E+001,-9.597280368176831E+000,-8.230487611082673E+001,-2.674641436270850E+001,
1.151025891548608E+010,-1.772517644012413E-002,3.608482637126170E-002,-7.512518143139346E+001,-1.832510441515300E+001,-2.791478947603589E+001,-9.581933569702928E+000,-7.512518143139346E+001,-2.606345721145839E+001,
1.151148021494871E+010,-1.596774704752500E-002,3.721441401872243E-002,-7.600321141129007E+001,-1.883663363933833E+001,-2.785187518539358E+001,-9.543954206247129E+000,-7.600321141129007E+001,-2.545315640043171E+001,
1.151270151441133E+010,-1.426899904266350E-002,3.778590847293332E-002,-8.421515610732236E+001,-3.270422051378190E+001,-2.787445075816921E+001,-9.495316172919972E+000,-8.421515610732236E+001,-2.487075170844369E+001,
1.151392281387396E+010,-1.277657870984581E-002,3.906324932874229E-002,-9.192233175052040E+001,-2.032889713585958E+001,-2.772324477662651E+001,-9.515165023999016E+000,-9.192233175052040E+001,-2.517951188958059E+001,
1.151514411333659E+010,-1.178393782756806E-002,3.908910306777335E-002,-9.341418788821973E+001,-1.952834724878074E+001,-2.778111513552871E+001,-9.474945162261442E+000,-9.341418788821973E+001,-2.575278605637518E+001,
1.151636541279922E+010,-1.029407178085049E-002,3.989531337958450E-002,-8.229885614588892E+001,-2.201873659670103E+001,-2.770163624588120E+001,-9.345757535473865E+000,-8.229885614588892E+001,-2.634733724194122E+001,
1.151758671226185E+010,-8.620780693338812E-003,4.074259191329471E-002,-9.163911060323090E+001,-2.375165908172437E+001,-2.760881621735124E+001,-9.300400186852002E+000,-9.163911060323090E+001,-2.773998932808465E+001,
1.151880801172448E+010,-7.116674929983890E-003,4.077682876185840E-002,-8.443516733395164E+001,-2.312624655103063E+001,-2.766142041964802E+001,-9.325174046763515E+000,-8.443516733395164E+001,-2.959708301504001E+001,
1.152002931118710E+010,-5.464948317259230E-003,4.120421949451698E-002,-8.352980770343139E+001,-2.417859454617646E+001,-2.762543389802321E+001,-9.217094711421815E+000,-8.352980770343139E+001,-3.150265868720198E+001,
1.152125061064973E+010,-4.314413050300231E-003,4.118394507739198E-002,-8.374843450445582E+001,-1.751262728007785E+001,-2.765803875986320E+001,-9.110814332191641E+000,-8.374843450445582E+001,-3.232779861004663E+001,
1.152247191011236E+010,-1.547602996248244E-003,4.157372724083340E-002,-8.821626077947137E+001,-2.437894803393004E+001,-2.761760673362172E+001,-9.141305758220069E+000,-8.821626077947137E+001,-3.134917812674221E+001,
1.152369320957499E+010,-1.665752116321657E-004,4.152830133733444E-002,-7.929874629884694E+001,-1.772355700879026E+001,-2.763304678225332E+001,-9.073887334221373E+000,-7.929874629884694E+001,-3.073346507883655E+001,
1.152491450903762E+010,8.560247740666980E-004,4.109019844878315E-002,-8.283176123599029E+001,-1.780877719023472E+001,-2.772335076819533E+001,-9.008243656595116E+000,-8.283176123599029E+001,-2.919366688933054E+001,
1.152613580850024E+010,2.842519081514199E-003,4.111325920367889E-002,-8.159044337827575E+001,-2.608118790775145E+001,-2.769965133779617E+001,-9.000502826408486E+000,-8.159044337827575E+001,-2.765331357452038E+001,
1.152735710796287E+010,4.518591219338215E-003,4.099310118439963E-002,-8.672903335315012E+001,-1.792202638226805E+001,-2.769333472079523E+001,-8.983519116891483E+000,-8.672903335315012E+001,-2.674547581343999E+001,
1.152857840742550E+010,6.112320113905080E-003,4.077308090539417E-002,-8.543829053731464E+001,-1.500083993145648E+001,-2.769601003975936E+001,-8.940247800391621E+000,-8.543829053731464E+001,-2.620131235149537E+001,
1.152979970688813E+010,7.321168721160934E-003,3.972712278892986E-002,-7.519943423392384E+001,-1.793253564746876E+001,-2.787321415160346E+001,-8.932669915091610E+000,-7.519943423392384E+001,-2.615082695031413E+001,
1.153102100635076E+010,9.142498322201591E-003,3.977837482141677E-002,-8.562919942365353E+001,-2.291806755899523E+001,-2.778349930217624E+001,-8.953972612026078E+000,-8.562919942365353E+001,-2.613716587240192E+001,
1.153224230581339E+010,1.021004553433457E-002,3.926889860234239E-002,-8.613373416569668E+001,-1.693273762015697E+001,-2.783493283312443E+001,-8.840323642092804E+000,-8.613373416569668E+001,-2.705009120475649E+001,
1.153346360527601E+010,1.155675179588030E-002,3.806563464669507E-002,-7.781711672902532E+001,-1.711656834570159E+001,-2.800642270736319E+001,-8.851153635194621E+000,-7.781711672902532E+001,-2.761177932666853E+001,
1.153468490473864E+010,1.325333117444318E-002,3.741969825961720E-002,-8.299349461429320E+001,-2.009767011574491E+001,-2.802475587113204E+001,-8.792454376602256E+000,-8.299349461429320E+001,-2.958524939118986E+001,
1.153590620420127E+010,1.430589299150097E-002,3.637831479916537E-002,-8.241055538662101E+001,-1.541172753298224E+001,-2.815865174082375E+001,-8.818784830415233E+000,-8.241055538662101E+001,-3.215798594690814E+001,
1.153712750366390E+010,1.550074198324775E-002,3.558783313646189E-002,-8.060564098832572E+001,-1.796382708909160E+001,-2.821953937581915E+001,-8.798564842097443E+000,-8.060564098832572E+001,-3.282761786479574E+001,
1.153834880312653E+010,1.705395201942613E-002,3.388033108049759E-002,-8.111096312360822E+001,-1.900485794589459E+001,-2.842025495999989E+001,-8.804839714568109E+000,-8.111096312360822E+001,-3.407107563566538E+001,
1.153957010258916E+010,1.776651938001573E-002,3.341070957415966E-002,-8.264596729063834E+001,-1.637080748755101E+001,-2.844079811860724E+001,-8.891784750000937E+000,-8.264596729063834E+001,-3.155336842170753E+001,
1.154079140205178E+010,1.921927890158875E-002,3.211472301799608E-002,-7.886022538447578E+001,-2.117625974099723E+001,-2.853643673529986E+001,-8.885429031914951E+000,-7.886022538447578E+001,-2.923499195546316E+001,
1.154201270151441E+010,2.002458815827209E-002,3.079833483399474E-002,-8.922385583357423E+001,-1.925173633455503E+001,-2.869820172924684E+001,-8.934457886989137E+000,-8.922385583357423E+001,-2.783636545829716E+001,
1.154323400097704E+010,2.074575948111747E-002,3.030004416873399E-002,-8.186375601545316E+001,-1.630883349610925E+001,-2.870155743846715E+001,-8.925433757217247E+000,-8.186375601545316E+001,-2.679687209997913E+001,
1.154445530043967E+010,2.164521203334587E-002,2.841994001190068E-002,-7.633942437155382E+001,-1.812955201810324E+001,-2.894078471196548E+001,-8.939569853462089E+000,-7.633942437155382E+001,-2.605236325431081E+001,
1.154567659990230E+010,2.292293522080151E-002,2.729711267696139E-002,-7.921161853872656E+001,-1.934681885818426E+001,-2.895993432373133E+001,-8.973457447771125E+000,-7.921161853872656E+001,-2.575472376292748E+001,
1.154689789936493E+010,2.307274938171549E-002,2.535770041447440E-002,-8.012985691391907E+001,-1.228190954141971E+001,-2.929827344003251E+001,-9.001036051056795E+000,-8.012985691391907E+001,-2.591715153633173E+001,
1.154811919882755E+010,2.402019543326694E-002,2.409634989119605E-002,-7.846002429201825E+001,-1.718318063838945E+001,-2.936440031217583E+001,-9.065583756631652E+000,-7.846002429201825E+001,-2.669296385869882E+001,
1.154934049829018E+010,2.444631999212522E-002,2.300136785479930E-002,-8.292601072197121E+001,-3.253452490661368E+001,-2.948197300879201E+001,-8.978727098272344E+000,-8.292601072197121E+001,-2.754535705795263E+001,
1.155056179775281E+010,2.503976426585620E-002,2.104961214261597E-002,-9.106369001262652E+001,-1.775682162854464E+001,-2.970585390187804E+001,-9.028499227195798E+000,-9.106369001262652E+001,-2.881479458210530E+001,
1.155178309721544E+010,2.470076609593202E-002,1.919037989007825E-002,-8.357026605272841E+001,-1.786297118392792E+001,-3.009484210231990E+001,-9.081532736169137E+000,-8.357026605272841E+001,-3.111962758853681E+001,
1.155300439667807E+010,2.524636637737963E-002,1.826893148225108E-002,-8.171295494024606E+001,-1.503956974090780E+001,-3.012721344798155E+001,-9.159179824058528E+000,-8.171295494024606E+001,-3.222721160721076E+001,
1.155422569614069E+010,2.563150487318882E-002,1.647127390517797E-002,-8.336821184499759E+001,-2.584069013459909E+001,-3.032322453885588E+001,-9.174978668656845E+000,-8.336821184499759E+001,-3.284821982396570E+001,
1.155544699560332E+010,2.531702991245152E-002,1.505170139678107E-002,-8.713373741833090E+001,-1.236395211649217E+001,-3.061727653694408E+001,-9.225376966437924E+000,-8.713373741833090E+001,-3.231721888186261E+001,
1.155666829506595E+010,2.567510353025707E-002,1.349761576756889E-002,-9.175958582182702E+001,-2.421357210567745E+001,-3.074999261348294E+001,-9.263301184977339E+000,-9.175958582182702E+001,-2.960527635022062E+001,
1.155788959452858E+010,2.562169167550894E-002,1.212216318093129E-002,-8.355496099106183E+001,-2.139528106706283E+001,-3.095058483253352E+001,-9.315574818101997E+000,-8.355496099106183E+001,-2.800771966939611E+001,
1.155911089399121E+010,2.493159099135922E-002,1.100343599849546E-002,-8.373121708331421E+001,-1.676167544989696E+001,-3.129210064330322E+001,-9.341932465513677E+000,-8.373121708331421E+001,-2.698228565900132E+001,
1.156033219345384E+010,2.492345082415919E-002,9.196486461429669E-003,-8.377848514329919E+001,-1.309128018564548E+001,-3.151346796814886E+001,-9.493512577610590E+000,-8.377848514329919E+001,-2.589255611013700E+001,
1.156155349291646E+010,2.450082516872960E-002,8.051446692694794E-003,-9.639788502103049E+001,-2.434836594018050E+001,-3.177102455931608E+001,-9.462671100077778E+000,-9.639788502103049E+001,-2.532766192284355E+001,
1.156277479237909E+010,2.410063142747624E-002,6.612166009021322E-003,-9.131367487660334E+001,-2.245376248127842E+001,-3.204425016919407E+001,-9.500183219242944E+000,-9.131367487660334E+001,-2.533935416706922E+001,
1.156399609184172E+010,2.378943431094336E-002,4.572690992244435E-003,-7.862365815609903E+001,-2.003450956335873E+001,-3.231475342300547E+001,-9.410587185711636E+000,-7.862365815609903E+001,-2.553331580808231E+001,
1.156521739130435E+010,2.230007779018376E-002,3.425207567955167E-003,-8.144868778496907E+001,-1.726797903529372E+001,-3.293260446888473E+001,-9.535130103959551E+000,-8.144868778496907E+001,-2.625537810795170E+001,
1.156643869076698E+010,2.173371125441650E-002,2.246257089551412E-003,-9.680118893679709E+001,-1.701439183199874E+001,-3.321117698312516E+001,-9.474008104377827E+000,-9.680118893679709E+001,-2.745965108458407E+001,
1.156765999022961E+010,2.112319205268878E-002,7.370972045083089E-004,-7.662902094062278E+001,-2.980389480809483E+001,-3.349952397992139E+001,-9.549579005383606E+000,-7.662902094062278E+001,-2.944960061522852E+001,
1.156888128969223E+010,1.995385131845206E-002,-3.451492830731041E-004,-9.096361577769137E+001,-1.969286296000432E+001,-3.399816615158598E+001,-9.538425386459926E+000,-9.096361577769137E+001,-3.063839580936167E+001,
1.157010258915486E+010,1.932696644303494E-002,-1.972626747347118E-003,-7.802916198774689E+001,-2.614928880076339E+001,-3.423171766316034E+001,-9.577141273604683E+000,-7.802916198774689E+001,-3.189660016837523E+001,
1.157132388861749E+010,1.575461815718704E-002,-3.426735205794678E-003,-7.992642323246776E+001,-1.729441171923249E+001,-3.585109330443292E+001,-9.555975871479973E+000,-7.992642323246776E+001,-3.124879033168233E+001,
1.157254518808012E+010,1.493931715853407E-002,-4.190292792693144E-003,-7.523297651241910E+001,-2.049824755387196E+001,-3.618448585287277E+001,-9.623095523627512E+000,-7.523297651241910E+001,-2.954726127925563E+001,
